surf_id,surf_scores,surf_actives,icm_id,icm_scores,icm_actives,vina_id,vina_scores,vina_actives,minr_id,minr_scores,minr_actives,maxz_id,maxz_scores,maxz_actives
decoy590,8.45,0,decoy590,29.273225,0,decoy590,11.7,0,decoy590,802,0,decoy590,0.4712684955418416,0
decoy591,9.06,0,decoy591,24.334183,0,decoy591,11.6,0,decoy591,1213,0,decoy591,0.2433513863028297,0
decoy592,9.17,0,decoy592,23.189652,0,decoy592,11.5,0,decoy592,1129,0,decoy592,0.28304728139399593,0
decoy593,10.52,0,decoy593,36.237115,0,decoy593,11.3,0,decoy593,196,0,decoy593,1.0491947844745295,0
decoy594,9.82,0,decoy594,27.275414,0,decoy594,10.8,0,decoy594,722,0,decoy594,0.5176139342054342,0
decoy595,7.15,0,decoy595,25.112967,0,decoy595,10.6,0,decoy595,1467,0,decoy595,0.12601283140261407,0
decoy596,8.21,0,decoy596,29.698952,0,decoy596,9.8,0,decoy596,739,0,decoy596,0.5065991548728255,0
decoy597,8.26,0,decoy597,25.299521,0,decoy597,10,0,decoy597,1436,0,decoy597,0.1414947618905378,0
decoy598,5.93,0,decoy598,28.367118,0,decoy598,10.2,0,decoy598,925,0,decoy598,0.39607157889239275,0
decoy599,8.09,0,decoy599,22.027478,0,decoy599,10.5,0,decoy599,1911,0,decoy599,-0.1066942340465475,0
decoy6,9.93,0,decoy6,19.801465,0,decoy6,10.2,0,decoy6,653,0,decoy6,0.5573098292966006,0
decoy60,7.39,0,decoy60,16.405866,0,decoy60,10.5,0,decoy60,2381,0,decoy60,-0.35930447553578865,0
decoy600,7.22,0,decoy600,23.779812,0,decoy600,9.7,0,decoy600,1689,0,decoy600,0.01537562694906038,0
decoy601,9.64,0,decoy601,27.860847,0,decoy601,9.9,0,decoy601,808,0,decoy601,0.4526570149653438,0
decoy602,6.58,0,decoy602,33.658374,0,decoy602,9.8,0,decoy602,332,0,decoy602,0.835187639581579,0
decoy603,7.59,0,decoy603,24.355745,0,decoy603,9.9,0,decoy603,1590,0,decoy603,0.06317173248258677,0
decoy604,10.5,0,decoy604,28.464931,0,decoy604,12,0,decoy604,427,0,decoy604,0.7630067402235541,0
decoy605,9.37,0,decoy605,45.848142,0,decoy605,11.4,0,decoy605,28,0,decoy605,1.8468043341575173,0
decoy606,8.53,0,decoy606,25.909892,0,decoy606,9.6,0,decoy606,1326,0,decoy606,0.1921488427134879,0
decoy607,6.02,0,decoy607,35.385595,0,decoy607,10.1,0,decoy607,232,0,decoy607,0.9785279885383555,0
decoy608,7.57,0,decoy608,31.089665,0,decoy608,11.2,0,decoy608,573,0,decoy608,0.6220130403679217,0
decoy609,8.3,0,decoy609,26.01806,0,decoy609,12.3,0,decoy609,1308,0,decoy609,0.20112559720289977,0
decoy61,8.72,0,decoy61,18.699635,0,decoy61,10.7,0,decoy61,1449,0,decoy61,0.12065498329376978,0
decoy610,6.62,0,decoy610,20.733014,0,decoy610,11.6,0,decoy610,2148,0,decoy610,-0.23747510177691525,0
decoy611,10.59,0,decoy611,27.033891,0,decoy611,9.9,0,decoy611,394,0,decoy611,0.7954851998435993,0
decoy612,4.54,0,decoy612,37.943983,0,decoy612,12.2,0,decoy612,135,0,decoy612,1.1908460582508182,0
decoy613,8.69,0,decoy613,40.394004,0,decoy613,11.5,0,decoy613,77,0,decoy613,1.394170858662248,0
decoy614,9.28,0,decoy614,29.776135,0,decoy614,10.6,0,decoy614,728,0,decoy614,0.513004495100585,0
decoy615,8.59,0,decoy615,29.502168,0,decoy615,10.7,0,decoy615,765,0,decoy615,0.490268246882991,0
decoy616,9.17,0,decoy616,21.06828,0,decoy616,10,0,decoy616,1130,0,decoy616,0.28304728139399593,0
decoy617,10.41,0,decoy617,22.517364,0,decoy617,10,0,decoy617,451,0,decoy617,0.7305282806035088,0
decoy618,12.06,0,decoy618,22.417053,0,decoy618,10.3,0,decoy618,154,0,decoy618,1.325966706971006,0
decoy619,10.84,0,decoy619,27.92631,0,decoy619,10.9,0,decoy619,337,0,decoy619,0.885703143232614,0
decoy62,1.11,0,decoy62,12.245289,0,decoy62,10.1,0,decoy62,2946,0,decoy62,-0.941862938277951,0
decoy620,11.84,0,decoy620,34.259803,0,decoy620,12.3,0,decoy620,184,0,decoy620,1.2465749167886728,0
decoy621,3.81,0,decoy621,15.076967,0,decoy621,9.2,0,decoy621,2772,0,decoy621,-0.706864803903006,0
decoy622,7.83,0,decoy622,18.167305,0,decoy622,10.8,0,decoy622,2099,0,decoy622,-0.20052089517112268,0
decoy623,5.11,0,decoy623,16.629327,0,decoy623,11.7,0,decoy623,2644,0,decoy623,-0.5780359950206791,0
decoy624,9.16,0,decoy624,14.083492,0,decoy624,10.8,0,decoy624,1138,0,decoy624,0.27943856365843545,0
decoy625,10.87,0,decoy625,14.003868,0,decoy625,10.1,0,decoy625,331,0,decoy625,0.8965292964392956,0
decoy626,9.11,0,decoy626,33.412119,0,decoy626,10.9,0,decoy626,358,0,decoy626,0.8147511826184275,0
decoy627,12.33,0,decoy627,33.999034,0,decoy627,10.5,0,decoy627,129,0,decoy627,1.4234020858311416,0
decoy628,7.14,0,decoy628,19.360539,0,decoy628,10.2,0,decoy628,2326,0,decoy628,-0.3513754338331211,0
decoy629,8.16,0,decoy629,9.930869,0,decoy629,9.5,0,decoy629,1861,0,decoy629,-0.08143320989762329,0
decoy63,10.18,0,decoy63,30.491957,0,decoy63,12,0,decoy63,541,0,decoy63,0.6475277726856152,0
decoy630,4.49,0,decoy630,12.079956,0,decoy630,9.1,0,decoy630,2952,0,decoy630,-0.9555837591306795,0
decoy631,5.5,0,decoy631,10.432567,0,decoy631,9.1,0,decoy631,2999,0,decoy631,-1.0413521275567394,0
decoy632,7.58,0,decoy632,12.625865,0,decoy632,9.7,0,decoy632,2279,0,decoy632,-0.2907388385601374,0
decoy633,7.74,0,decoy633,5.127929,0,decoy633,9.5,0,decoy633,2165,0,decoy633,-0.23299935479116793,0
decoy634,8.22,0,decoy634,18.982801,0,decoy634,8.7,0,decoy634,1810,0,decoy634,-0.05978090348425958,0
decoy635,6.05,0,decoy635,20.644289,0,decoy635,9.7,0,decoy635,2158,0,decoy635,-0.24483830107867804,0
decoy636,8,0,decoy636,35.77535,0,decoy636,11,0,decoy636,213,0,decoy636,1.010873367449131,0
decoy637,5.86,0,decoy637,26.937094,0,decoy637,8.7,0,decoy637,1162,0,decoy637,0.2773953126956723,0
decoy638,7.05,0,decoy638,23.900125,0,decoy638,10.8,0,decoy638,1664,0,decoy638,0.025360282881356572,0
decoy639,7.08,0,decoy639,26.518867,0,decoy639,9,0,decoy639,1231,0,decoy639,0.24268707088808342,0
decoy64,10.07,0,decoy64,31.176785,0,decoy64,11.5,0,decoy64,562,0,decoy64,0.6292430423196779,0
decoy640,7.92,0,decoy640,30.700105,0,decoy640,10.5,0,decoy640,609,0,decoy640,0.5896838443127547,0
decoy641,9.76,0,decoy641,23.876053,0,decoy641,9.5,0,decoy641,758,0,decoy641,0.49596162779207054,0
decoy642,7.5,0,decoy642,21.650933,0,decoy642,9.4,0,decoy642,2018,0,decoy642,-0.16129791902262097,0
decoy643,7.11,0,decoy643,22.808543,0,decoy643,8.8,0,decoy643,1847,0,decoy643,-0.06522901912165044,0
decoy644,8.48,0,decoy644,24.08399,0,decoy644,10.3,0,decoy644,1622,0,decoy644,0.04061905593989269,0
decoy645,8.65,0,decoy645,14.342109,0,decoy645,10.7,0,decoy645,1489,0,decoy645,0.09539395914484557,0
decoy646,8.44,0,decoy646,20.641493,0,decoy646,9.6,0,decoy646,1652,0,decoy646,0.019610886698072927,0
decoy647,7.73,0,decoy647,17.717593,0,decoy647,8.9,0,decoy647,2173,0,decoy647,-0.23660807252672844,0
decoy648,7.92,0,decoy648,26.443894,0,decoy648,10.6,0,decoy648,1246,0,decoy648,0.23646513635721772,0
decoy649,9.67,0,decoy649,22.075946,0,decoy649,9.3,0,decoy649,795,0,decoy649,0.46348316817202534,0
decoy65,8.4,0,decoy65,24.758573,0,decoy65,11.3,0,decoy65,1525,0,decoy65,0.09660202663114117,0
decoy650,11.27,0,decoy650,28.073923,0,decoy650,10.5,0,decoy650,251,0,decoy650,1.040878005861719,0
decoy651,8.41,0,decoy651,20.587403,0,decoy651,9.1,0,decoy651,1671,0,decoy651,0.008784733491391397,0
decoy652,8.04,0,decoy652,24.859731,0,decoy652,10.6,0,decoy652,1508,0,decoy652,0.10499702820868673,0
decoy653,9.39,0,decoy653,17.750127,0,decoy653,11.1,0,decoy653,967,0,decoy653,0.3624390715763291,0
decoy654,8.57,0,decoy654,18.898807,0,decoy654,10.2,0,decoy654,1551,0,decoy654,0.06652421726036084,0
decoy655,6.41,0,decoy655,23.570052,0,decoy655,9,0,decoy655,1728,0,decoy655,-0.0020321463452507237,0
decoy656,7.16,0,decoy656,25.39926,0,decoy656,11.2,0,decoy656,1417,0,decoy656,0.14977200207265717,0
decoy657,11.03,0,decoy657,23.475091,0,decoy657,10.7,0,decoy657,300,0,decoy657,0.954268780208265,0
decoy658,7.44,0,decoy658,29.860485,0,decoy658,9.8,0,decoy658,718,0,decoy658,0.5200046175137008,0
decoy659,8.92,0,decoy659,34.971413,0,decoy659,10.6,0,decoy659,256,0,decoy659,0.9441554372483839,0
decoy66,7.8,0,decoy66,27.632034,0,decoy66,11.2,0,decoy66,1043,0,decoy66,0.3350676905234214,0
decoy660,6.63,0,decoy660,14.238482,0,decoy660,9.8,0,decoy660,2753,0,decoy660,-0.6335670234383932,0
decoy661,10.7,0,decoy661,35.614043,0,decoy661,10.6,0,decoy661,224,0,decoy661,0.9974866603229607,0
decoy662,10.29,0,decoy662,25.16444,0,decoy662,9.9,0,decoy662,497,0,decoy662,0.6872236677767815,0
decoy663,9.4,0,decoy663,27.689265,0,decoy663,10.5,0,decoy663,961,0,decoy663,0.36604778931188964,0
decoy664,9.11,0,decoy664,26.443018,0,decoy664,9.6,0,decoy664,1172,0,decoy664,0.26139497498063224,0
decoy665,8.45,0,decoy665,23.561514,0,decoy665,10.5,0,decoy665,1646,0,decoy665,0.02321960443363344,0
decoy666,10.07,0,decoy666,18.278771,0,decoy666,10.5,0,decoy666,583,0,decoy666,0.6078318775944489,0
decoy667,10.52,0,decoy667,25.502413,0,decoy667,9.6,0,decoy667,416,0,decoy667,0.770224175694675,0
decoy668,9.73,0,decoy668,32.127825,0,decoy668,10.7,0,decoy668,449,0,decoy668,0.708168903846288,0
decoy669,3,0,decoy669,22.314483,0,decoy669,10.1,0,decoy669,1927,0,decoy669,-0.1062305660027879,0
decoy67,9.95,0,decoy67,26.98673,0,decoy67,9.9,0,decoy67,645,0,decoy67,0.5645272647677215,0
decoy670,10.34,0,decoy670,26.890483,0,decoy670,10.3,0,decoy670,474,0,decoy670,0.7052672564545847,0
decoy671,10.6,0,decoy671,13.780396,0,decoy671,10.3,0,decoy671,392,0,decoy671,0.7990939175791598,0
decoy672,8.38,0,decoy672,31.607378,0,decoy672,10.7,0,decoy672,512,0,decoy672,0.6649775261398407,0
decoy673,7.65,0,decoy673,23.721926,0,decoy673,10.9,0,decoy673,1702,0,decoy673,0.010571725514494715,0
decoy674,5.36,0,decoy674,15.887046,0,decoy674,10.4,0,decoy674,2711,0,decoy674,-0.6396371552451003,0
decoy675,4.41,0,decoy675,-0.037248,0,decoy675,10.3,0,decoy675,3094,0,decoy675,-1.4347023607328435,0
decoy676,9.35,0,decoy676,24.381158,0,decoy676,10.6,0,decoy676,998,0,decoy676,0.34800420063408644,0
decoy677,9.22,0,decoy677,16.931472,0,decoy677,10.5,0,decoy677,1089,0,decoy677,0.30109087007179913,0
decoy678,6.51,0,decoy678,9.584116,0,decoy678,10.2,0,decoy678,2788,0,decoy678,-0.6768716362651203,0
decoy679,7.78,0,decoy679,31.314191,0,decoy679,8.3,0,decoy679,541,0,decoy679,0.640646229282293,0
decoy68,7.67,0,decoy68,22.04467,0,decoy68,9.9,0,decoy68,1973,0,decoy68,-0.12862207790142427,0
decoy680,9.21,0,decoy680,26.814561,0,decoy680,10.4,0,decoy680,1095,0,decoy680,0.29748215233623865,0
decoy681,7.3,0,decoy681,22.486498,0,decoy681,10,0,decoy681,1901,0,decoy681,-0.09195521263121578,0
decoy682,7.78,0,decoy682,25.767707,0,decoy682,10.2,0,decoy682,1349,0,decoy682,0.1803490513049658,0
decoy683,8.51,0,decoy683,16.818405,0,decoy683,10.5,0,decoy683,1605,0,decoy683,0.04487191084699714,0
decoy684,5.74,0,decoy684,23.904225,0,decoy684,9.2,0,decoy684,1663,0,decoy684,0.02570053779414593,0
decoy685,8.08,0,decoy685,13.862422,0,decoy685,9.9,0,decoy685,1915,0,decoy685,-0.11030295178210801,0
decoy686,11.06,0,decoy686,32.490485,0,decoy686,11.3,0,decoy686,292,0,decoy686,0.9650949334149471,0
decoy687,7.69,0,decoy687,12.582095,0,decoy687,10.7,0,decoy687,2195,0,decoy687,-0.25104294346897077,0
decoy688,9.34,0,decoy688,18.416033,0,decoy688,10.2,0,decoy688,1003,0,decoy688,0.3443954828985259,0
decoy689,8.74,0,decoy689,24.089365,0,decoy689,11.3,0,decoy689,1434,0,decoy689,0.1278724187648908,0
decoy69,7.48,0,decoy69,18.716094,0,decoy69,9,0,decoy69,2332,0,decoy69,-0.3268260159157431,0
decoy690,11.58,0,decoy690,20.165754,0,decoy690,9.3,0,decoy690,219,0,decoy690,1.1527482556640976,0
decoy691,8.88,0,decoy691,32.427433,0,decoy691,11,0,decoy691,422,0,decoy691,0.7330330730928648,0
decoy692,8.39,0,decoy692,30.481472,0,decoy692,10.8,0,decoy692,634,0,decoy692,0.5715397095937655,0
decoy693,7.84,0,decoy693,32.063973,0,decoy693,10.9,0,decoy693,459,0,decoy693,0.7028698900191119,0
decoy694,8.63,0,decoy694,24.037542,0,decoy694,10.8,0,decoy694,1506,0,decoy694,0.08817652367372454,0
decoy695,9.17,0,decoy695,18.426384,0,decoy695,11.1,0,decoy695,1131,0,decoy695,0.28304728139399593,0
decoy696,9.33,0,decoy696,28.321243,0,decoy696,11,0,decoy696,929,0,decoy696,0.3922644583742932,0
decoy697,8.7,0,decoy697,13.655706,0,decoy697,11.3,0,decoy697,1459,0,decoy697,0.11343754782264812,0
decoy698,5.52,0,decoy698,31.101792,0,decoy698,10.8,0,decoy698,572,0,decoy698,0.6230194480087499,0
decoy699,8.17,0,decoy699,38.542685,0,decoy699,10.7,0,decoy699,118,0,decoy699,1.2405317403963683,0
decoy7,9.09,0,decoy7,26.782436,0,decoy7,9.6,0,decoy7,1188,0,decoy7,0.26456039945124277,0
decoy70,7.59,0,decoy70,20.632994,0,decoy70,9.2,0,decoy70,2160,0,decoy70,-0.24577566186891095,0
decoy700,8.47,0,decoy700,22.166202,0,decoy700,11.5,0,decoy700,1629,0,decoy700,0.0304370399047551,0
decoy701,6.99,0,decoy701,33.437606,0,decoy701,9.4,0,decoy701,353,0,decoy701,0.8168663233409303,0
decoy702,7.04,0,decoy702,25.207601,0,decoy702,10.6,0,decoy702,1451,0,decoy702,0.13386641272380892,0
decoy703,6.81,0,decoy703,38.512901,0,decoy703,11,0,decoy703,119,0,decoy703,1.2380599959274623,0
decoy704,8.44,0,decoy704,27.08891,0,decoy704,10.4,0,decoy704,1134,0,decoy704,0.2899943711932369,0
decoy705,7.19,0,decoy705,39.643121,0,decoy705,10.1,0,decoy705,94,0,decoy705,1.331855827032994,0
decoy706,8.4,0,decoy706,29.103818,0,decoy706,10.1,0,decoy706,823,0,decoy706,0.45720957749040486,0
decoy707,6.06,0,decoy707,28.694095,0,decoy707,10.4,0,decoy707,877,0,decoy707,0.42320707416534264,0
decoy708,9.8,0,decoy708,34.73974,0,decoy708,10.4,0,decoy708,266,0,decoy708,0.9249291259287187,0
decoy709,12.05,0,decoy709,31.682274,0,decoy709,10.3,0,decoy709,155,0,decoy709,1.3223579892354453,0
decoy71,8.86,0,decoy71,16.219786,0,decoy71,9.9,0,decoy71,1351,0,decoy71,0.17117703159161757,0
decoy710,9.46,0,decoy710,27.620085,0,decoy710,10.9,0,decoy710,924,0,decoy710,0.3877000957252533,0
decoy711,8.34,0,decoy711,25.212855,0,decoy711,9.5,0,decoy711,1450,0,decoy711,0.13430243694619795,0
decoy712,7.97,0,decoy712,28.925379,0,decoy712,11.4,0,decoy712,842,0,decoy712,0.4424011027627942,0
decoy713,9.1,0,decoy713,28.37391,0,decoy713,10.5,0,decoy713,923,0,decoy713,0.39663524020157903,0
decoy714,7.69,0,decoy714,23.830877,0,decoy714,11,0,decoy714,1678,0,decoy714,0.019613460393349193,0
decoy715,9.63,0,decoy715,28.464293,0,decoy715,11.2,0,decoy715,815,0,decoy715,0.4490482972297833,0
decoy716,8.67,0,decoy716,25.336307,0,decoy716,11.5,0,decoy716,1426,0,decoy716,0.1445475953592858,0
decoy717,6.72,0,decoy717,26.31182,0,decoy717,11.2,0,decoy717,1266,0,decoy717,0.22550444675923506,0
decoy718,6.48,0,decoy718,21.192294,0,decoy718,9.7,0,decoy718,2082,0,decoy718,-0.1993599124242683,0
decoy719,7.08,0,decoy719,11.576312,0,decoy719,8.8,0,decoy719,2579,0,decoy719,-0.47117472533816673,0
decoy72,9.58,0,decoy72,25.930126,0,decoy72,10.1,0,decoy72,854,0,decoy72,0.4310047085519801,0
decoy720,7.22,0,decoy720,24.696463,0,decoy720,9.8,0,decoy720,1545,0,decoy720,0.09144757964739968,0
decoy721,7.25,0,decoy721,22.975643,0,decoy721,11.3,0,decoy721,1820,0,decoy721,-0.05136155670040988,0
decoy722,7.97,0,decoy722,27.615691,0,decoy722,10,0,decoy722,1049,0,decoy722,0.3337114012454422,0
decoy723,6.04,0,decoy723,16.254696,0,decoy723,10.8,0,decoy723,2677,0,decoy723,-0.6091262482482778,0
decoy724,9.3,0,decoy724,23.198596,0,decoy724,9.5,0,decoy724,1025,0,decoy724,0.32996061195628384,0
decoy725,9.03,0,decoy725,28.650149,0,decoy725,10.4,0,decoy725,883,0,decoy725,0.41956003943426035,0
decoy726,7.95,0,decoy726,24.578362,0,decoy726,10.5,0,decoy726,1559,0,decoy726,0.08164649539000317,0
decoy727,7.13,0,decoy727,22.099726,0,decoy727,11.9,0,decoy727,1964,0,decoy727,-0.12405303534568625,0
decoy728,7.65,0,decoy728,12.467056,0,decoy728,10,0,decoy728,2230,0,decoy728,-0.26547781441121315,0
decoy729,9.9,0,decoy729,33.179334,0,decoy729,12.3,0,decoy729,379,0,decoy729,0.7954325875272937,0
decoy73,8.42,0,decoy73,22.536067,0,decoy73,10.8,0,decoy73,1664,0,decoy73,0.012393451226951907,0
decoy730,8.29,0,decoy730,22.890274,0,decoy730,10.8,0,decoy730,1763,0,decoy730,-0.03451987933533601,0
decoy731,1.13,0,decoy731,24.633156,0,decoy731,8.3,0,decoy731,1553,0,decoy731,0.08619379482692396,0
decoy732,7.69,0,decoy732,21.98733,0,decoy732,10.6,0,decoy732,1980,0,decoy732,-0.13338066734028678,0
decoy733,5.51,0,decoy733,23.212853,0,decoy733,9.8,0,decoy733,1786,0,decoy733,-0.03167573527047325,0
decoy734,6.66,0,decoy734,18.919558,0,decoy734,9.7,0,decoy734,2383,0,decoy734,-0.3879720074176875,0
decoy735,8.02,0,decoy735,24.73238,0,decoy735,10.3,0,decoy735,1529,0,decoy735,0.09442829567243656,0
decoy736,10.28,0,decoy736,29.523018,0,decoy736,11,0,decoy736,500,0,decoy736,0.683614950041221,0
decoy737,10.01,0,decoy737,18.895792,0,decoy737,11.2,0,decoy737,615,0,decoy737,0.5861795711810852,0
decoy738,9.39,0,decoy738,17.413664,0,decoy738,11.1,0,decoy738,968,0,decoy738,0.3624390715763291,0
decoy739,9.21,0,decoy739,27.637365,0,decoy739,10.4,0,decoy739,1041,0,decoy739,0.33551010489905037,0
decoy74,7.86,0,decoy74,37.208396,0,decoy74,10.9,0,decoy74,153,0,decoy74,1.1298004264132775,0
decoy740,6.55,0,decoy740,26.809047,0,decoy740,11,0,decoy740,1189,0,decoy740,0.26676881981325123,0
decoy741,7.43,0,decoy741,22.344833,0,decoy741,8.7,0,decoy741,1925,0,decoy741,-0.10371184975811598,0
decoy742,6.74,0,decoy742,28.556886,0,decoy742,10.3,0,decoy742,890,0,decoy742,0.411820236036342,0
decoy743,5.32,0,decoy743,15.849342,0,decoy743,10,0,decoy743,2716,0,decoy743,-0.6427661726187116,0
decoy744,5.86,0,decoy744,21.80459,0,decoy744,9.3,0,decoy744,1999,0,decoy744,-0.1485460777703135,0
decoy745,10.23,0,decoy745,2.197305,0,decoy745,10.3,0,decoy745,516,0,decoy745,0.6655713613634183,0
decoy746,7.84,0,decoy746,16.294748,0,decoy746,8,0,decoy746,2086,0,decoy746,-0.1969121774355622,0
decoy747,8.61,0,decoy747,26.817933,0,decoy747,8.8,0,decoy747,1187,0,decoy747,0.2675062600949697,0
decoy748,8.38,0,decoy748,21.774073,0,decoy748,10.8,0,decoy748,1699,0,decoy748,-0.002041419715290134,0
decoy749,10.32,0,decoy749,33.317062,0,decoy749,10.9,0,decoy749,368,0,decoy749,0.8068624969489133,0
decoy75,7.18,0,decoy75,23.409762,0,decoy75,10.2,0,decoy75,1754,0,decoy75,-0.0153344536552485,0
decoy750,9.58,0,decoy750,23.873033,0,decoy750,10.2,0,decoy750,855,0,decoy750,0.4310047085519801,0
decoy751,9.51,0,decoy751,20.385264,0,decoy751,10.7,0,decoy751,890,0,decoy751,0.40574368440305586,0
decoy752,11.81,0,decoy752,23.547178,0,decoy752,9.5,0,decoy752,185,0,decoy752,1.2357487635819913,0
decoy753,8.65,0,decoy753,14.783371,0,decoy753,9.8,0,decoy753,1490,0,decoy753,0.09539395914484557,0
decoy754,7.29,0,decoy754,13.366923,0,decoy754,7.9,0,decoy754,2446,0,decoy754,-0.3953916528913944,0
decoy755,9.42,0,decoy755,27.84067,0,decoy755,10.2,0,decoy755,948,0,decoy755,0.3732652247830106,0
decoy756,6.18,0,decoy756,9.233237,0,decoy756,8,0,decoy756,2870,0,decoy756,-0.7959593215386197,0
decoy757,7.17,0,decoy757,23.67653,0,decoy757,9.4,0,decoy757,1707,0,decoy757,0.006804356728889484,0
decoy758,7.15,0,decoy758,20.440518,0,decoy758,9.7,0,decoy758,2190,0,decoy758,-0.2617490532333075,0
decoy759,8.08,0,decoy759,24.714643,0,decoy759,10.1,0,decoy759,1537,0,decoy759,0.09295631972410894,0
decoy76,5.23,0,decoy76,29.384459,0,decoy76,9.6,0,decoy76,783,0,decoy76,0.48049969431481737,0
decoy760,1.22,0,decoy760,18.576512,0,decoy760,10.8,0,decoy760,2428,0,decoy760,-0.41644105298176176,0
decoy761,8.28,0,decoy761,2.987295,0,decoy761,9.6,0,decoy761,1767,0,decoy761,-0.03812859707089652,0
decoy762,3.55,0,decoy762,11.116035,0,decoy762,11,0,decoy762,2994,0,decoy762,-1.0355786020064695,0
decoy763,6.61,0,decoy763,10.323893,0,decoy763,10.8,0,decoy763,2761,0,decoy763,-0.6407844589095142,0
decoy764,7.19,0,decoy764,25.369477,0,decoy764,10.8,0,decoy764,1421,0,decoy764,0.14730034059275393,0
decoy765,8.07,0,decoy765,23.135802,0,decoy765,11,0,decoy765,1799,0,decoy765,-0.03807012094982071,0
decoy766,6,0,decoy766,22.923261,0,decoy766,10.5,0,decoy766,1828,0,decoy766,-0.055708686661806874,0
decoy767,8.06,0,decoy767,32.248848,0,decoy767,9.2,0,decoy767,436,0,decoy767,0.718212481970799,0
decoy768,7.31,0,decoy768,25.62981,0,decoy768,9.1,0,decoy768,1372,0,decoy768,0.16890511674181902,0
decoy769,9.63,0,decoy769,19.26777,0,decoy769,10.1,0,decoy769,816,0,decoy769,0.4490482972297833,0
decoy77,11.19,0,decoy77,18.448935,0,decoy77,9.5,0,decoy77,266,0,decoy77,1.0120082639772343,0
decoy770,11.06,0,decoy770,22.680252,0,decoy770,10.2,0,decoy770,293,0,decoy770,0.9650949334149471,0
decoy771,7.68,0,decoy771,30.2939,0,decoy771,9.7,0,decoy771,658,0,decoy771,0.5559732963006662,0
decoy772,7.77,0,decoy772,32.655338,0,decoy772,10.2,0,decoy772,413,0,decoy772,0.7519466818487762,0
decoy773,8.18,0,decoy773,34.058563,0,decoy773,11.1,0,decoy773,304,0,decoy773,0.8683989257509014,0
decoy774,5.35,0,decoy774,20.71957,0,decoy774,9.2,0,decoy774,2150,0,decoy774,-0.23859080593485155,0
decoy775,4.76,0,decoy775,25.418791,0,decoy775,10.2,0,decoy775,1413,0,decoy775,0.1513928602925806,0
decoy776,8.46,0,decoy776,18.734129,0,decoy776,9.1,0,decoy776,1639,0,decoy776,0.02682832216919459,0
decoy777,8.5,0,decoy777,17.443798,0,decoy777,10.5,0,decoy777,1611,0,decoy777,0.04126319311143663,0
decoy778,8.62,0,decoy778,30.846346,0,decoy778,9.3,0,decoy778,595,0,decoy778,0.6018202391179289,0
decoy779,8.11,0,decoy779,34.574347,0,decoy779,9.2,0,decoy779,276,0,decoy779,0.9112033257358034,0
decoy78,7.32,0,decoy78,24.377468,0,decoy78,9.6,0,decoy78,1589,0,decoy78,0.06497450259734816,0
decoy780,8.61,0,decoy780,12.050265,0,decoy780,10.3,0,decoy780,1522,0,decoy780,0.08095908820260289,0
decoy781,6.6,0,decoy781,19.487393,0,decoy781,9.1,0,decoy781,2310,0,decoy781,-0.34084794683142117,0
decoy782,9.11,0,decoy782,15.873095,0,decoy782,10.8,0,decoy782,1173,0,decoy782,0.26139497498063224,0
decoy783,10.58,0,decoy783,32.094325,0,decoy783,10.4,0,decoy783,397,0,decoy783,0.7918764821080388,0
decoy784,10.88,0,decoy784,31.786015,0,decoy784,11.5,0,decoy784,329,0,decoy784,0.9001380141748567,0
decoy785,9.18,0,decoy785,35.000441,0,decoy785,10,0,decoy785,254,0,decoy785,0.9465644420309322,0
decoy786,9.36,0,decoy786,25.621758,0,decoy786,8.6,0,decoy786,988,0,decoy786,0.3516129183696469,0
decoy787,7.05,0,decoy787,21.639875,0,decoy787,9,0,decoy787,2020,0,decoy787,-0.16221561141911442,0
decoy788,9.22,0,decoy788,15.868828,0,decoy788,9.7,0,decoy788,1090,0,decoy788,0.30109087007179913,0
decoy789,7.57,0,decoy789,12.903898,0,decoy789,9.9,0,decoy789,2284,0,decoy789,-0.29434755629569787,0
decoy79,7.5,0,decoy79,20.523032,0,decoy79,10.5,0,decoy79,2173,0,decoy79,-0.2549012986299189,0
decoy790,7.38,0,decoy790,18.305419,0,decoy790,9.5,0,decoy790,2392,0,decoy790,-0.3629131932713492,0
decoy791,8.82,0,decoy791,13.106036,0,decoy791,11,0,decoy791,1388,0,decoy791,0.15674216064937552,0
decoy792,8.61,0,decoy792,31.771162,0,decoy792,9.5,0,decoy792,494,0,decoy792,0.6785697970267374,0
decoy793,7.57,0,decoy793,26.157165,0,decoy793,9.3,0,decoy793,1290,0,decoy793,0.21266978248181456,0
decoy794,8.54,0,decoy794,14.59402,0,decoy794,9.4,0,decoy794,1576,0,decoy794,0.05569806405367867,0
decoy795,9.69,0,decoy795,23.327505,0,decoy795,10.7,0,decoy795,785,0,decoy795,0.4707006036431463,0
decoy796,9.77,0,decoy796,9.131334,0,decoy796,9.6,0,decoy796,750,0,decoy796,0.4995703455276311,0
decoy797,6.5,0,decoy797,25.050876,0,decoy797,9.7,0,decoy797,1480,0,decoy797,0.12085996120993142,0
decoy798,8.18,0,decoy798,27.259035,0,decoy798,9.2,0,decoy798,1104,0,decoy798,0.3041128753489135,0
decoy799,8.31,0,decoy799,26.216161,0,decoy799,9.2,0,decoy799,1280,0,decoy799,0.21756580170984274,0
decoy8,7.21,0,decoy8,35.185531,0,decoy8,10.3,0,decoy8,242,0,decoy8,0.961924876618289,0
